,Pre_Sample_01,Pre_Sample_02,Pre_Sample_03,Pre_Sample_04,Pre_Sample_05,Pre_Sample_06,Post_Sample_01,Post_Sample_02,Post_Sample_03,Post_Sample_04,Post_Sample_05,Post_Sample_06
Gene_0281,53.08919348398664,266.75663517276894,1489.1392320619266,8884.760622771024,56.68005093697874,97.69426400352833,151.39580917766733,11042.098210453103,560.111108072865,16045.094976446188,57.54441356661417,308.438451337803
Gene_0282,46.626107280774654,6.608380944850798,412.5486264612247,721.2153859356522,5831.701182172358,834.5011834417215,56.10830635461486,2783.6423647163783,7253.263673932243,295.9578870093126,1929.2976269031622,446.2053244486804
Gene_0283,8.108163261637499,2578.9764343578854,20331.095477409515,3868.5992207925397,1430.6626149393073,212.20255011269012,7330.759158990746,1057.302345430453,307.9775006671186,873.5019201021197,1004.5410537295736,1911.596064992239
Gene_0284,578.0923247120754,876.7177861361273,119.88647509840946,83.55736910993457,594.2947812764623,1220.5475184395175,254.70221568011584,1125.2078592738721,76.85148363321184,131.12312052371723,1026.913251022031,336.8943940528002
Gene_0285,11101.450945066223,118.03101650916443,411897.26648912334,15519.974359058453,551.6063119931842,66.71682937996519,1693.8241465633496,578.4401472274192,2610.919502607195,3132.629542701381,127.56420596260487,38.07180071963401
Gene_0286,142.58535417514048,72.27150790569523,9247.664423029786,108.54559451688777,322.72975416739087,1094.2926700427074,45.03393279245154,2634.7469468759928,754.5237969917617,254.14957489293457,347.55906075063984,173.34998050784552
Gene_0287,110.45401786864242,417.56663417401523,23.951133202729046,623.9549869669469,32.14247264658525,106.50016852144628,2398.754744611892,655.434119806201,808.3440701292161,23519.088840286542,2095.2827134202007,15594.969704782852
Gene_0288,11004.841788158486,3034.506778732588,1689.583742313845,10645.79198256421,172.8887677619949,2135.066023345014,741.7047629865829,3473.2180443647203,2785.191923066734,84.88888652181814,58.47034075525188,44.893626855994846
Gene_0289,22082.53882462286,3910.953397425087,23.861593972691484,232.35750023511793,3750.4411821086896,813.8009634121025,37049.861735714054,7311.851859437304,158.75569821430759,541.9906063107255,54455.10593191294,1561.2259856138046
Gene_0290,13.544643520437715,15973.654917765834,757.8929966961483,68369.85479637636,175.37501014985256,65.79148993679401,64.84014045414028,268.71652806247437,529.0719391690469,10531.484606425089,4478.491160920304,1807.7562263804177
Gene_0291,43.837152627699254,1652.2683629836222,53167.80571618726,830.2882562039526,229.44578965331826,101.99077460663226,1374.63982423487,765.1494044310804,1426.28108393135,17.357063141671798,488.6869336630807,425.59372047674856
Gene_0292,148.75768015515217,104.01452971615646,10115.9253167267,5603.38979365033,133.6907356858041,1518.6421932081691,1132.7856373277457,400.2611972656418,3123.165820814453,1313.420114988153,1901.4248093363362,2219.564202919154
Gene_0293,84.01171325266546,15605.479094951155,602.9712549646811,1826.1346624173614,123.92626427791609,99.20123818667896,247.92740823968282,8795.116352343164,119.63469022519551,19408.69157118468,8224.43747308426,313.91301151239475
Gene_0294,212.60079978660966,201.96301207385716,1117.7728397994224,335.58264826869816,208.74633172058438,1573.8531719566886,9.217871406790527,583.6832809975444,39121.75188662624,1206.1562574216543,473.5070191563099,517.7134205147432
Gene_0295,424.34821073764476,1241.3544807482501,241.01431449872658,406.1041054356749,79.1254058272651,1689.8288153871629,37.81541975218692,72.10843477722096,173.7190172953169,54.03218759739781,11823.270425572855,2830.040566804064
Gene_0296,56.28109191898516,5859.516787270032,157.28794266618567,3585.7981153954215,7400.096292685983,517.841059711957,6358.6902001167655,29400.06780353653,123.28111989261168,706.9592669320333,9.101364708574522,124.47440901976057
Gene_0297,213.2194891248336,1262.3906507344354,280.1099930877905,310.32571093274726,790.8024482759292,2656.5532463170525,343.61556141250566,31.368494536054516,189.43025451946093,92.05710858683263,3.3036720022962554,227.40133682660567
Gene_0298,35.74416389629881,6911.101484003803,2429.2825972150226,1919.3102438765518,1755.8532496591715,69.71375316014826,2439.0094191947574,124.71858730915069,1171.84420812504,1521.020418289146,1464.2739112267893,98.81948152972961
Gene_0299,1944.3899785290114,887.6875416707942,49.99697219511806,697.3367158221167,3248.670916052174,44.387116733077946,3069.8414221767575,92.89639780993517,948.2882910754859,363.24793288196,188.59845567980952,618.6118375287348
Gene_0300,455.93633947497483,290.3890061772567,565.7489914937835,30.45708919207626,6846.035588363574,391.95694220901197,2290.2776208297432,1628.8851481473646,589.6777946247895,300.7865311792652,2309.618903491996,4644.798280982507
Gene_0301,15675.024535255461,200.59307338590895,1552.252969012582,2880.3429052666643,376.57069986916775,2701.663412570447,7025.490274011405,319.8847111733937,2237.448821221602,46.86470582020287,118.49544135380313,656.0327212889395
Gene_0302,38082.90031674626,591.6626318814996,2961.348923282958,1720.8075788184628,5787.837093760378,2690.1695103278216,409.85986078570505,41.3535386482102,75.10743946804739,17072.29308300727,1918.120868042311,1301.804143227944
Gene_0303,342.3476226230433,1205.103013063653,10.33042919003864,7648.849471040551,4742.669433910935,283.7069430910047,148.7207495590409,14.21499958608326,643.3224756514521,4654.688472784415,329.4986949812206,201.51436412440876
Gene_0304,264.3367621254732,3851.8522702694263,242.27468600261096,492.6075071341071,1176.1253328838845,105.78488695346655,2382.0241242205907,401.27786367601533,138.40545634724128,3208.4829767932165,10.43650969490318,193.17803815417255
Gene_0305,4647.298539415134,1294.5255796109957,346.0836805805612,218.65107042418066,542.1942811550485,1153.1699634209883,129.70275661569386,3296.400452455801,526.6753375835625,3.6181307497378588,274.44332768597076,6518.147128920299
Gene_0306,65.8448437326961,501.1552836139913,1376.9543928894889,3846.521098222497,1850.3507809671569,164.61590011312268,11.808939994532444,227.98335792495072,178.22554603605613,14161.230031764024,213.9142139883484,2022.0799296652476
Gene_0307,159.0099931273371,5636.317212074142,7223.6970436952915,107.62192469940615,359.87481258441954,352.2745824604941,585.1784763059252,8.125924804057867,2929.324289181937,10629.507063876192,8.817555054980383,52457.38194654071
Gene_0308,358.6445962838577,26298.988907471125,284.36361122367924,1007.6891626375349,299.56312663839384,666.3523602999751,5.614691373782468,126.50714403507685,229.75901536786102,68.09783475970816,198.76373345612862,2616.2181390938063
Gene_0309,354.0828818155505,6882.194817419765,1395.0508897159516,4155.7471051300345,337.64011083560126,209.65173111689427,615.9012307746304,64.5690498917295,60828.47794185385,546.9627107254132,241.8286120866259,140.12381759788994
Gene_0310,55.43599602627656,70.56661012670583,291.0274494769372,1311.0103108174492,36389.553420602184,264.4024037414425,3556.9463481962352,1630.5456405420853,51.253252929447925,10790.4590220902,3460.9558768814536,1675.5572390242316
Gene_0311,10.76845437552608,6490.703023414665,169.05647817605598,1934.3271719077475,22.176078006202022,566.7111358741505,270.96338866819667,867.8531475154886,291.4179201533792,110.22767521367591,45.7254397590558,168.7973764514204
Gene_0312,4657.094553987988,30.397689271370716,6180.789283198727,1559.1732187389205,2657.346372382311,87.78853779926025,73.43663569097501,472.88451773314364,1656.9431530064364,2219.3730858499825,1438.9684133518804,1507.557548843694
Gene_0313,34995.11604236609,1537.8017357231247,726.1757634900159,4365.96057688445,75.03503324353976,482.6816397850213,90.8855281527799,43.470536602457535,1468.14645038969,7718.797658911262,106.10911127954141,125.5680990774611
Gene_0314,71.69169397903099,3322.6283385370916,1796.2288387894564,2384.486820185267,196.2932870904741,6067.607277950173,110634.57605291909,1757.3779076390294,377.49403098124776,942.0630869274592,1126.0912602075753,18484.54442317004
Gene_0315,964.5256338724927,46.25023697375743,1805.4293787383824,18.80219711533162,15028.567146454658,159.13118464340045,376.4122770233329,4690.521681936975,279.1427620319185,635.8940401666335,283.6335290493086,247.80714237325722
Gene_0316,2214.9531712921075,4611.309880681923,15180.587809632556,2710.3172728765194,11.419587821363665,1161.4334831972221,3578.5448206072597,320.8425185567089,14455.143016037004,280.4692497546336,960.8422697539132,564.2695870733226
Gene_0317,35806.00041866165,453.57758274302626,97.8624612679282,217.56546371606575,1978.7929876394105,6007.773330876182,0.1559386336884601,17227.484483287808,103.0331935465983,123.1684445760818,669.1197685250661,1774.0810957520227
Gene_0318,1423.0297718370202,1352.5507886051034,1465.478357480208,341.69133670833764,3558.9000384779056,36.92107914363553,19.351164643380347,5.927137373377847,581.454021258729,482.58795245547765,993.8417329504074,1493.1015143225145
Gene_0319,13102.337184292304,35.10816756674229,9407.547556696516,2134.3635947873995,3530.2000885114035,355.39682759360204,335.73001776041815,3162.4928503010547,1104.621117476881,2238.702682228222,423.57069561191395,2676.838802450689
Gene_0320,634.0225595709285,21.937020173145616,1079.821150054267,11151.610954254626,92.9609614258138,1845.7595638335652,203.89783798415462,872.4623939177411,673.5819002848311,160.18629808137104,457.4257243049697,273.7131226948126
Gene_0321,357.8613813882382,620.7572047477466,155453.43525719628,107.03512538515666,309.4675604919579,526.370202369173,77.34881641542103,20.348757188005674,326.3202521124477,17268.388694460973,2604.3740917585606,860.5301597832704
Gene_0322,270.6247856427197,279.21396914732054,13750.393307070564,95.93633715319685,176.28306630446107,4433.768461232979,4046.4384259164585,40.098778061298646,19.436312652472918,2168.5051004252286,102.29555615642266,522.462949116954
Gene_0323,7824.177438220385,40.906540806088906,35.41280824035694,1796.8285659835224,7858.371479951079,113.31768935025106,1592.4067576225816,738.8539827314162,48.30647888992847,39.39525417036983,1066.2640474019463,81.18849310811983
Gene_0324,1046.3799482495442,1106.355046162569,25791.157945181436,8.39558419058965,840.2123375301561,142.18354030344508,6087.089191212417,153.0470951783126,162.01743901902057,598.117963319127,227.25198212100042,3263.5963717741306
Gene_0325,1275.7462797237552,214.59706763810718,25913.848052360878,232.950625129616,39.536274759237635,105.99964053104684,2.3499058543815625,5404.069181532606,5123.881717877526,43.460451819747526,221.66365730589987,56.85887691072019
Gene_0326,14.592319319561591,11099.171462160739,3562.6471035810723,167.89238450784777,5218.565368446664,1186.038917713203,2748.1156601384196,2637.7593619933073,1120.6168083331656,24.104126712031185,2017.7881402665219,114.25397557347378
Gene_0327,789.3202761222466,53.647363182281644,611.1433989796155,1118.6113824142094,64.21767793434684,2780.878651361029,627.4910624482925,208.0621467854069,207.45746015326327,1147.888695740729,459.8336472953373,8.421068621104231
Gene_0328,59.183372628125724,617.7116238950168,191.84094087838565,1447.9169900605038,753.0601707526654,9524.604799319346,587.1724308823083,171.83697079821408,557.0738867543977,11427.231915248403,1041.3710990562056,598.4544282341822
Gene_0329,815.8283411075149,98.34291289408047,296.6864100976923,1135.6206921949324,929.6830685475215,1854.5554449276824,270.71160643198596,259.7279849281921,116.68921059973894,5529.874586120311,263.87723541845475,1650.8271849517107
Gene_0330,1549.7765071355345,1095.3416472975036,11915.963606448684,1841.860329381512,66.20004809361902,1291.0156615016308,1616.2170726150437,681.2279099561486,1212.0049489275473,748.6620147895203,20735.826054671343,139.56111348948036
Gene_0331,156.71278962566677,2252.5207417907304,172.068134492423,1672.9430986307277,472.9350613682823,157.515439401229,2226.2185649829994,532.7773306298045,199.1284216146249,1088.781546855504,143.30258170768548,245.20296126817107
Gene_0332,207467.2971565244,184.4863555237091,65.65394129301593,3805.757239847563,713.9982165399861,577.8783125145293,7405.202620871315,11776.247919253075,101.52021739542236,1402.2360687508476,3801.8554161137245,4215.103656601627
Gene_0333,1393.3084361268743,3063.4912735849093,910.7745548233192,181.96963374328232,1819.4933254092991,440.01178251795244,29.564622071590914,1133.8290968058047,438.81262001052477,532.1060903162191,25876.228982302106,608.5245461020637
Gene_0334,294.1667129780301,49.646444175159935,1013.1637070646935,88.27434561181936,986.6966889760838,29.781675961109645,33.23591534888356,207.5138041185101,3271.700495716506,279.5103561646097,100.88823155370861,641.8023587670615
Gene_0335,2984.3001613279926,1973.0232565844788,593.1326549913703,1131.172288709026,120.37021453097245,32404.18097745106,955.4938978177247,73.73613503605029,7167.504842707134,18.304033641479126,256.169407829368,214.16077877036847
Gene_0336,104.08991074458662,41.03000535268204,71.57688083422457,1700.5203725788986,4332.230363312996,2425.0649350082927,42538.5024187161,13541.043737084687,164.3079629984978,26.69328456016668,2885.074214834313,3146.8957109616795
Gene_0337,8707.59069757571,544.00001349054,416.6361807069823,2326.937209311211,598.3093800951307,26.999044476762577,1802.5119248967362,43.899068352439734,394.02354777119905,44.7038926005808,1704.0050846795784,839.3114977551885
Gene_0338,538.0622663463859,2463.7886982861487,2596.903382858395,2062.450597145603,745.6563058405073,288.2791049593554,15.83448228575311,414.4628716912112,9.336611881524572,9.38736293130296,143889.4661412397,2419.041750225253
Gene_0339,3824.0936887287903,1786.1478206582844,2448.8585934081275,41928.114247810394,368.39219123496014,2537.791900173275,2689.3480851943323,85.76586874353696,711.7315527510299,41.31708861292009,416.37910779136814,144.0094964415401
Gene_0340,8977.603228695172,83896.93642158541,2984.9590118364285,293.2983211058,151.5499950918373,615.1285589564618,260.7185184682387,89.6348875178815,52.026949560173236,129.68903412164252,5914.618058822376,165.93860764318865
Gene_0341,431.78100007687436,6234.235675166444,52.07909954566815,3.0940845623222333,6.561522037443916,285.6426821120653,66.75319410135323,289.45519527990973,296.25260343544795,256.63251972064745,92.8476800462851,507.13057309210194
Gene_0342,4823.083052106168,37.89223614761807,170.5298723396202,689.6042057864389,50.11650766695809,648.5955990532444,7700.082124238829,337.32606198277347,257.9727019614064,707.7646164688504,172.3488151704509,824.8380205686501
Gene_0343,1612.7417714628712,17814.20684878712,107.28829660625729,2338.83363230812,7532.385445961915,6.65412153728741,304.7932424530966,557.7994285898263,308.01695676297396,8743.788625405758,5068.605736019438,255.0028274920674
Gene_0344,12308.638918736255,924.633599594958,7190.009552167955,4549.385796660309,3073.259696202548,11037.651031100722,178.76552309863385,316.6044144573083,192.25942721634178,39.851795178799144,206.2583735604486,285.477523435266
